url,state,climdiv,CT,MA,ME,NH,NY,RI,VT,fips_code,name,startofoperation_x,endofoperation_x,Julianstartofoperation,Julianendofoperation,latitude,longitude,elev,sids1,location,startofoperation_y,Syear,SjulDate,endofoperation_y,Eyear,EjulDate,yearALL,julALL,long
9539,ME,ME01,,,7.6,,,,,23007,PHILLIPS,2000-01-04,2007-09-15,2000004,2007258,44.81667,-70.35,600,176705 2,yes,2000-01-04,2000,216,2007-09-15,2007,210,7,6,7.6
9543,ME,ME01,,,42.359,,,,,23017,UPPER DAM,1971-09-01,2013-11-30,1971244,2013334,44.88333,-70.86194,1465,178942 2,yes,1971-09-01,1971,6,2013-11-30,2013,365,42,359,42.359
9544,ME,ME03,,,124.263,,,,,23029,EASTPORT,1889-09-01,2013-04-19,1889244,2013109,44.90667,-66.99194,85,14608 1,yes,1889-09-01,1889,9,2013-04-19,2013,272,124,263,124.263
9545,ME,ME03,,,0.186,,,,,23029,EASTPORT 2,1953-09-25,1953-09-30,1953268,1953273,44.9,-66.98333,79,172429 2,yes,1953-09-25,1953,217,1953-09-30,1953,31,0,186,0.186
9546,ME,ME03,,,10.206,,,,,23029,DENNYSVILLE,2003-06-17,2013-06-25,2003168,2013176,44.90139,-67.2475,55,171892 2,yes,2003-06-17,2003,5,2013-06-25,2013,211,10,206,10.206
9547,ME,ME02,,,35.11,,,,,23019,OLD TOWN,1921-01-01,1956-08-31,1921001,1956244,44.93333,-68.65,112,176420 2,yes,1921-01-01,1921,224,1956-08-31,1956,334,35,110,35.11
9548,ME,ME02,,,112.19,,,,,23019,ORONO,1893-08-01,2005-06-30,1893213,2005181,44.89917,-68.67444,115,176430 2,yes,1893-08-01,1893,193,2005-06-30,2005,212,112,19,112.19
9549,ME,ME02,,,67.18,,,,,23019,CORINNA,1947-06-01,2014-07-31,1947152,2014212,44.91972,-69.24167,297,171628 2,yes,1947-06-01,1947,230,2014-07-31,2014,212,67,18,67.18
9550,ME,ME02,,,14.116,,,,,23025,HARMONY,2000-01-01,2014-07-31,2000001,2014212,44.94667,-69.54556,320,173567 2,yes,2000-01-01,2000,95,2014-07-31,2014,211,14,116,14.116
9551,ME,ME02,,,24.176,,,,,23019,OLD TOWN FAA AP,1948-06-01,1972-01-31,1948153,1972031,44.95,-68.66667,135,14622 1,yes,1948-06-01,1948,6,1972-01-31,1972,182,24,176,24.176
9552,ME,ME01,,,34.24,,,,,23007,KINGFIELD,1979-05-01,2013-04-30,1979121,2013120,44.96556,-70.17111,630,174324 2,yes,1979-05-01,1979,33,2013-04-30,2013,273,34,240,34.24
9553,ME,ME01,,,45.111,,,,,23007,RANGELEY,1969-08-01,2014-07-31,1969213,2014212,44.98917,-70.67194,1530,177037 2,yes,1969-08-01,1969,9,2014-07-31,2014,120,45,111,45.111
9554,ME,ME01,,,8.23,,,,,23007,OQUOSSOC,1961-07-13,1969-05-31,1961194,1969151,44.96667,-70.78333,1512,176427 2,yes,1961-07-13,1961,188,1969-05-31,1969,211,8,23,8.23
9555,ME,ME01,,,4.74,,,,,23017,CUPSUPTIC STOREHOUSE,1956-11-01,1960-10-31,1956306,1960305,45.01667,-70.85,1470,171756 2,yes,1956-11-01,1956,225,1960-10-31,1960,151,4,74,4.74
9558,ME,ME02,,,22.31,,,,,23021,EAST SANGERVILLE 5 S,1947-05-01,1969-05-31,1947121,1969151,45.13333,-69.28333,541,172442 2,yes,1947-05-01,1947,,1969-05-31,1969,31,22,31,22.31
9560,ME,ME02,,,97.332,,,,,23029,WOODLAND,1917-11-01,2014-07-31,1917305,2014212,45.15694,-67.40444,140,179891 2,yes,1917-11-01,1917,2,2014-07-31,2014,334,97,332,97.332
9561,ME,ME02,,,53.165,,,,,23029,GRAND LAKE STREAM,1961-11-01,2014-07-31,1961305,2014212,45.1775,-67.77417,290,173261 2,yes,1961-11-01,1961,108,2014-07-31,2014,273,53,165,53.165
9562,ME,ME02,,,4.189,,,,,23021,EAST DOVER,1969-10-01,1973-06-15,1969274,1973166,45.18333,-69.16667,420,172207 2,yes,1969-10-01,1969,309,1973-06-15,1973,120,4,189,4.189
9563,ME,ME02,,,41.228,,,,,23021,DOVER-FOXCROFT,1973-10-01,2014-07-31,1973274,2014212,45.18722,-69.18389,370,171975 2,yes,1973-10-01,1973,336,2014-07-31,2014,108,41,228,41.228
9564,ME,ME02,,,11.21,,,,,23021,DOVER FOXCROFT 2,2003-06-03,2014-07-31,2003154,2014212,45.18306,-69.31667,358,171985 2,yes,2003-06-03,2003,1,2014-07-31,2014,211,11,210,11.21
9565,ME,ME02,,,12.1,,,,,23021,GUILFORD,2000-01-01,2012-03-31,2000001,2012091,45.17028,-69.38167,400,173417 2,yes,2000-01-01,2000,10,2012-03-31,2012,11,12,1,12.1
9567,ME,ME01,,,63.204,,,,,23025,LONG FALLS DAM,1951-07-01,2014-07-31,1951182,2014212,45.22194,-70.19833,1160,174781 2,yes,1951-07-01,1951,8,2014-07-31,2014,212,63,204,63.204
9568,ME,ME01,,,72.12,,,,,23007,EUSTIS,1942-03-01,2014-07-31,1942060,2014212,45.21722,-70.4825,1260,172695 2,yes,1942-03-01,1942,83,2014-07-31,2014,203,72,120,72.12
9569,ME,ME01,,,4.58,,,,,23007,EUSTIS 2,1963-05-06,1967-08-31,1963126,1967243,45.21667,-70.48333,,172702 2,yes,1963-05-06,1963,1,1967-08-31,1967,59,4,58,4.58
9570,ME,ME02,,,17.326,,,,,23019,WEST ENFIELD,1962-10-23,1979-08-02,1962296,1979214,45.25,-68.65,161,179360 2,yes,1962-10-23,1962,8,1979-08-02,1979,334,17,326,17.326
9571,ME,ME02,,,69.88,,,,,23021,MILO,1943-07-01,2012-04-27,1943182,2012118,45.25639,-69.01,420,175347 2,yes,1943-07-01,1943,124,2012-04-27,2012,212,69,88,69.88
9572,ME,ME01,,,14.74,,,,,23021,BLANCHARD,2000-01-02,2014-07-31,2000002,2014212,45.26694,-69.58389,600,170655 2,yes,2000-01-02,2000,277,2014-07-31,2014,203,14,74,14.74
9575,ME,ME01,,,24.164,,,,,23025,THE FORKS,1908-10-17,1932-12-27,1908291,1932362,45.35,-69.96667,600,178721 2,yes,1908-10-17,1908,48,1932-12-27,1932,212,24,164,24.164
9577,ME,ME02,,,34.169,,,,,23019,SPRINGFIELD,1964-08-01,1998-09-30,1964214,1998273,45.4,-68.16667,440,178353 2,yes,1964-08-01,1964,12,1998-09-30,1998,181,34,169,34.169
9578,ME,ME02,,,8.12,,,,,23019,PRENTISS,1949-01-17,1957-01-31,1949017,1957031,45.45,-68.16667,620,176927 2,yes,1949-01-17,1949,332,1957-01-31,1957,212,8,120,8.12
9579,ME,ME01,,,94.44,,,,,23021,GREENVILLE MAINE FORESTRY SVC,1920-01-01,2014-07-30,1920001,2014211,45.46222,-69.59528,1037,14614 1,yes,1920-01-01,1920,9,2014-07-30,2014,53,94,44,94.44
9581,ME,ME01,,,3.82,,,,,23025,HARRIS STN,1977-08-01,1980-11-30,1977213,1980335,45.45861,-69.86528,830,173588 2,yes,1977-08-01,1977,9,1980-11-30,1980,91,3,82,3.82
9582,ME,ME02,,,48.81,,,,,23029,VANCEBORO,1902-06-01,1950-05-31,1902152,1950151,45.56667,-67.43333,459,178969 2,yes,1902-06-01,1902,9,1950-05-31,1950,90,48,81,48.81
9583,ME,ME02,,,43.235,,,,,23029,VANCEBORO 2,1965-09-01,2008-03-31,1965244,2008091,45.56083,-67.43028,420,178974 2,yes,1965-09-01,1965,8,2008-03-31,2008,243,43,235,43.235
9584,ME,ME01,,,83.329,,,,,23025,MOOSEHEAD,1931-01-01,2014-07-31,1931001,2014212,45.58528,-69.71861,1037,175460 2,yes,1931-01-01,1931,6,2014-07-31,2014,335,83,329,83.329
9585,ME,ME01,,,117.159,,,,,23025,JACKMAN,1897-02-01,2014-07-31,1897032,2014212,45.6275,-70.25833,1206,174086 2,yes,1897-02-01,1897,8,2014-07-31,2014,167,117,159,117.159
9586,ME,ME02,,,36.362,,,,,23029,DANFORTH,1978-09-15,2014-07-31,1978258,2014212,45.66111,-67.86139,475,171833 2,yes,1978-09-15,1978,3,2014-07-31,2014,365,36,362,36.362
9587,ME,ME01,,,107.169,,,,,23019,MILLINOCKET,1903-02-01,2010-02-05,1903032,2010036,45.65028,-68.705,360,175304 2,yes,1903-02-01,1903,12,2010-02-05,2010,181,107,169,107.169
9588,ME,ME01,,,70.52,,,,,23019,MILLINOCKET MUNI AP,1944-12-01,2014-07-30,1944336,2014211,45.64778,-68.6925,406,14610 1,yes,1944-12-01,1944,264,2014-07-30,2014,212,70,52,70.52
9589,ME,ME01,,,85.298,,,,,23025,BRASSUA DAM,1929-03-01,2014-07-31,1929060,2014212,45.66028,-69.81194,1069,170814 2,yes,1929-03-01,1929,6,2014-07-31,2014,304,85,298,85.298
9590,ME,ME01,,,15.8,,,,,23003,HAYNESVILLE,1962-07-01,1977-09-29,1962182,1977272,45.85,-68,390,173651 2,yes,1962-07-01,1962,204,1977-09-29,1977,212,15,8,15.8
9591,ME,ME01,,,89.12,,,,,23021,RIPOGENUS DAM,1925-05-01,2014-07-31,1925121,2014212,45.88333,-69.18333,965,177174 2,yes,1925-05-01,1925,92,2014-07-31,2014,212,89,120,89.12
9592,ME,ME01,,,9.244,,,,,23019,PATTEN 1 S,1965-01-01,1974-10-31,1965001,1974304,45.98333,-68.45,801,176593 2,yes,1965-01-01,1965,,1974-10-31,1974,244,9,244,9.244
9593,ME,ME01,,,6.201,,,,,23019,PATTEN 4 WSW,1974-11-01,1980-03-31,1974305,1980091,45.96667,-68.53333,771,176595 2,yes,1974-11-01,1974,11,1980-03-31,1980,212,6,201,6.201
9594,ME,ME01,,,1.111,,,,,23019,PATTEN,1962-07-01,1963-10-31,1962182,1963304,46.01667,-68.45,702,176585 2,yes,1962-07-01,1962,9,1963-10-31,1963,120,1,111,1.111
9596,ME,ME01,,,66.3,,,,,23003,HOULTON INTL AP,1948-06-01,2014-07-30,1948153,2014211,46.12361,-67.79278,476,14609 1,yes,1948-06-01,1948,1,2014-07-30,2014,31,66,30,66.3
9597,ME,ME01,,,92.53,,,,,23003,HOULTON,1893-01-01,1985-04-30,1893001,1985120,46.13333,-67.83333,410,173897 2,yes,1893-01-01,1893,12,1985-04-30,1985,65,92,53,92.53
9599,ME,ME01,,,24.5,,,,,23021,TELOS DAM,1962-10-26,1986-04-30,1962299,1986120,46.15,-69.13333,960,178688 2,yes,1962-10-26,1962,26,1986-04-30,1986,31,24,5,24.5
9600,ME,ME01,,,8.232,,,,,23025,ST AURELIE 4 ENE,2002-12-02,2010-12-01,2002336,2010335,46.20694,-70.27528,1300,177385 2,yes,2002-12-02,2002,8,2010-12-01,2010,240,8,232,8.232
9601,ME,ME01,,,8.141,,,,,23021,MILLINOCKET DAM,1948-08-01,1956-09-14,1948214,1956258,46.3,-68.83333,771,175314 2,yes,1948-08-01,1948,11,1956-09-14,1956,152,8,141,8.141
9602,ME,ME01,,,55.18,,,,,23003,BRIDGEWATER,1959-06-26,2014-07-30,1959177,2014211,46.42833,-67.84417,420,170833 2,yes,1959-06-26,1959,193,2014-07-30,2014,211,55,18,55.18
9603,ME,ME01,,,26.159,,,,,23021,CHURCHILL DAM,1988-03-01,2014-07-29,1988061,2014210,46.4925,-69.28639,934,171430 2,yes,1988-03-01,1988,4,2014-07-29,2014,163,26,159,26.159
9604,ME,ME01,,,71.364,,,,,23003,SQUA PAN DAM,1928-03-02,1999-04-30,1928062,1999120,46.55,-68.33333,610,178398 2,yes,1928-03-02,1928,1,1999-04-30,1999,365,71,364,71.364
9605,ME,ME01,,,50.159,,,,,23003,CLAYTON LAKE,1961-11-01,2011-03-23,1961305,2011082,46.61083,-69.52306,1000,171472 2,yes,1961-11-01,1961,206,2011-03-23,2011,365,50,159,50.159
9606,ME,ME01,,,21.211,,,,,23003,CLAYTON LAKE 2,1963-11-01,1984-10-31,1963305,1984305,46.61667,-69.53333,1000,171479 2,yes,1963-11-01,1963,1,1984-10-31,1984,212,21,211,21.211
9607,ME,ME01,,,8.51,,,,,23003,PRESQUE ISLE MUNI AP,1951-03-09,1959-09-29,1951068,1959272,46.68333,-68.05,486,14604 1,yes,1951-03-09,1951,263,1959-09-29,1959,212,8,51,8.51
9608,ME,ME01,,,121.286,,,,,23003,PRESQUE ISLE,1893-01-01,2014-07-27,1893001,2014208,46.65389,-68.00889,599,176937 2,yes,1893-01-01,1893,4,2014-07-27,2014,290,121,286,121.286
9611,ME,ME01,,,10.48,,,,,23003,LAC FRONTIERE,1942-08-01,1952-05-28,1942213,1952149,46.7,-70,1201,174420 2,yes,1942-08-01,1942,251,1952-05-28,1952,203,10,48,10.48
9612,ME,ME01,,,84.188,,,,,23003,FT FAIRFIELD 5 NE,1896-03-01,1980-06-30,1896061,1980182,46.8,-67.76667,302,172868 2,yes,1896-03-01,1896,24,1980-06-30,1980,212,84,188,84.188
9613,ME,ME01,,,75.54,,,,,23003,CARIBOU MUNI AP,1939-01-16,2014-07-30,1939016,2014211,46.87056,-68.01722,624,14607 1,yes,1939-01-16,1939,128,2014-07-30,2014,182,75,54,75.54
9614,ME,,,,20.242,,,,,23003,LIMESTONE LORING AFB,1950-06-18,1970-12-31,1950169,1970365,46.95,-67.88333,751,14623 1,yes,1950-06-18,1950,1,1970-12-31,1970,243,20,242,20.242
9616,ME,ME01,,,3.87,,,,,23003,EAGLE LAKE,1957-10-07,1960-10-22,1957280,1960296,47.03333,-68.6,610,172111 2,yes,1957-10-07,1957,4,1960-10-22,1960,91,3,87,3.87
9617,ME,ME01,,,26.9,,,,,23003,ALLAGASH,1986-05-01,2012-03-31,1986121,2012091,47.08861,-69.025,596,170200 2,yes,1986-05-01,1986,324,2012-03-31,2012,333,26,9,26.9
9618,ME,ME01,,,51.322,,,,,23003,VAN BUREN 2,1963-06-13,2014-07-31,1963164,2014212,47.16639,-67.93972,456,178965 2,yes,1963-06-13,1963,12,2014-07-31,2014,334,51,322,51.322
9619,ME,ME01,,,8.203,,,,,23003,ST FRANCIS,1961-11-01,1969-10-31,1961305,1969304,47.16667,-68.9,610,177407 2,yes,1961-11-01,1961,9,1969-10-31,1969,212,8,203,8.203
9621,ME,ME01,,,121.175,,,,,23003,FT KENT,1893-01-02,2014-07-31,1893002,2014212,47.23861,-68.61361,610,172878 2,yes,1893-01-02,1893,7,2014-07-31,2014,182,121,175,121.175
9622,ME,ME01,,,4.151,,,,,23003,FT KENT 2,2010-01-15,2014-07-31,2010015,2014212,47.28333,-68.58528,500,172880 2,yes,2010-01-15,2010,1,2014-07-31,2014,152,4,151,4.151
9623,ME,ME03,,,32.271,,,,,23009,ACADIA NP,1982-09-01,2014-05-31,1982244,2014151,44.37389,-68.25917,470,170100 2,yes,1982-09-01,1982,2,2014-05-31,2014,273,32,271,32.271
84,NH,,,,,18.18,,,,33007,WHITEFIELD MT WASHINGTON AP,1996-07-01,2014-07-30,1996183,2014211,44.3675,-71.545,1074,54728 1,yes,1996-07-01,1996,1,2014-07-30,2014,181,18,180,18.18
138,NH,NH02,,,,15.294,,,,33009,RUMNEY,1965-07-01,1980-06-30,1965182,1980182,43.8,-71.81667,510,279474 2,yes,1965-07-01,1965,10,1980-06-30,1980,304,15,294,15.294
147,NH,NH02,,,,47.211,,,,33013,WEBSTER,1948-08-01,1995-01-30,1948214,1995030,43.3,-71.7,450,270741 2,yes,1948-08-01,1948,1,1995-01-30,1995,212,47,211,47.211
17504,NH,NH02,,,,28.298,,,,33015,WINDHAM 3 NW,1948-06-01,1976-07-31,1948153,1976213,42.81667,-71.33333,220,279740 2,yes,1948-06-01,1948,1,1976-07-31,1976,299,28,298,28.298
17505,NH,NH02,,,,29.142,,,,33011,HUDSON 1 SSE,1985-11-01,2014-07-31,1985305,2014212,42.78306,-71.41472,185,274234 2,yes,1985-11-01,1985,9,2014-07-31,2014,151,29,142,29.142
17506,NH,NH02,,,,44.197,,,,33011,NASHUA,1950-01-02,1994-12-31,1950002,1994365,42.76667,-71.45,87,275702 2,yes,1950-01-02,1950,15,1994-12-31,1994,212,44,197,44.197
17508,NH,NH02,,,,129.18,,,,33011,NASHUA 2 NNW,1885-10-01,2014-06-30,1885274,2014181,42.79139,-71.47361,135,275712 2,yes,1885-10-01,1885,32,2014-06-30,2014,212,129,180,129.18
17509,NH,NH02,,,,1.111,,,,33011,GREENVILLE 2 NNE,1979-05-01,1980-11-30,1979121,1980335,42.76667,-71.78333,1050,273660 2,yes,1979-05-01,1979,9,1980-11-30,1980,120,1,111,1.111
17512,NH,NH02,,,,35.9,,,,33005,FITZWILLIAM 2 W,1979-08-01,2014-07-31,1979213,2014212,42.77972,-72.17889,1190,273024 2,yes,1979-08-01,1979,40,2014-07-31,2014,31,35,9,35.9
17513,NH,NH02,,,,7.204,,,,33005,FITZWILLIAM,1941-10-01,1948-10-31,1941274,1948305,42.78333,-72.15,1362,273029 2,yes,1941-10-01,1941,6,1948-10-31,1948,210,7,204,7.204
17516,NH,NH02,,,,58.208,,,,33011,MILFORD,1950-01-01,2008-05-22,1950001,2008143,42.83944,-71.64861,320,275412 2,yes,1950-01-01,1950,5,2008-05-22,2008,213,58,208,58.208
17520,NH,NH02,,,,2.44,,,,33011,SOUTH LYNDEBORO,1968-12-10,1970-12-22,1968345,1970356,42.88333,-71.78333,650,278081 2,yes,1968-12-10,1968,164,1970-12-22,1970,208,2,44,2.44
17521,NH,NH02,,,,102.28,,,,33011,PETERBORO 2 S,1892-02-01,1994-11-30,1892032,1994334,42.85,-71.95,1020,276697 2,yes,1892-02-01,1892,32,1994-11-30,1994,60,102,28,102.28
17525,NH,NH02,,,,5.243,,,,33011,NORTH VILLAGE,1942-08-01,1947-12-31,1942213,1947365,42.93333,-71.91667,702,276302 2,yes,1942-08-01,1942,1,1947-12-31,1947,244,5,243,5.243
17526,NH,NH02,,,,49.179,,,,33011,MACDOWELL DAM,1965-09-01,2014-07-31,1965244,2014212,42.89417,-71.98417,970,275013 2,yes,1965-09-01,1965,32,2014-07-31,2014,211,49,179,49.179
17528,NH,NH02,,,,84.236,,,,33005,DUBLIN,1892-11-01,1976-03-31,1892306,1976091,42.91667,-72.06667,1490,272136 2,yes,1892-11-01,1892,8,1976-03-31,1976,244,84,236,84.236
17530,NH,NH02,,,,121.257,,,,33005,KEENE,1893-01-01,2014-07-31,1893001,2014212,42.93889,-72.32472,511,274399 2,yes,1893-01-01,1893,1,2014-07-31,2014,258,121,257,121.257
17532,NH,NH02,,,,72.99,,,,33011,MASSABESIC LAKE,1942-01-01,2014-07-31,1942001,2014212,42.98917,-71.39333,253,275211 2,yes,1942-01-01,1942,219,2014-07-31,2014,120,72,99,72.99
17533,NH,NH02,,,,10.232,,,,33011,FRANCESTOWN,2004-09-23,2014-07-31,2004267,2014212,42.98472,-71.79639,750,273055 2,yes,2004-09-23,2004,11,2014-07-31,2014,243,10,232,10.232
17535,NH,NH02,,,,49.202,,,,33005,OTTER BROOK LAKE,1965-09-01,2014-07-31,1965244,2014212,42.94528,-72.23694,680,276550 2,yes,1965-09-01,1965,2,2014-07-31,2014,204,49,202,49.202
17537,NH,NH02,,,,41.23,,,,33015,GREENLAND,1973-08-01,2014-07-30,1973213,2014211,43.01667,-70.83333,85,273626 2,yes,1973-08-01,1973,8,2014-07-30,2014,31,41,23,41.23
17538,NH,NH02,,,,51.365,,,,33015,EPPING,1963-12-01,2014-07-31,1963335,2014212,43.03028,-71.08389,160,272800 2,yes,1963-12-01,1963,,2014-07-31,2014,365,51,365,51.365
17539,NH,NH02,,,,87.302,,,,33011,MANCHESTER,1885-04-01,1972-09-30,1885091,1972274,43.03333,-71.48333,210,275072 2,yes,1885-04-01,1885,3,1972-09-30,1972,305,87,302,87.302
17541,NH,NH02,,,,66.328,,,,33005,SURRY MTN LAKE,1948-08-01,2014-07-30,1948214,2014211,42.99667,-72.31278,560,278539 2,yes,1948-08-01,1948,3,2014-07-30,2014,331,66,328,66.328
17543,NH,NH02,,,,11.89,,,,33015,NEW CASTLE,1943-10-15,1954-03-31,1943288,1954090,43.06667,-70.38333,10,275768 2,yes,1943-10-15,1943,1,1954-03-31,1954,90,11,89,11.89
17545,NH,NH02,,,,19.171,,,,33015,PORTSMOUTH,1954-05-19,1973-05-31,1954139,1973151,43.06667,-70.71667,59,276980 2,yes,1954-05-19,1954,7,1973-05-31,1973,178,19,171,19.171
17547,NH,,,,,14.85,,,,33015,PORTSMOUTH PEASE AFB,1956-04-10,1970-12-31,1956101,1970365,43.08333,-70.81667,100,04743 1,yes,1956-04-10,1956,5,1970-12-31,1970,90,14,85,14.85
17548,NH,NH02,,,,28.152,,,,33011,EAST DEERING,1948-06-01,1976-04-14,1948153,1976105,43.06667,-71.81667,791,272284 2,yes,1948-06-01,1948,60,1976-04-14,1976,212,28,152,28.152
17550,NH,NH02,,,,17.86,,,,33011,WEARE,1989-11-01,2006-06-09,1989305,2006160,43.08472,-71.73833,720,278972 2,yes,1989-11-01,1989,92,2006-06-09,2006,6,17,86,17.86
17551,NH,NH02,,,,21.88,,,,33011,DEERING,1976-05-01,1997-07-31,1976122,1997212,43.09083,-71.86778,1067,271950 2,yes,1976-05-01,1976,2,1997-07-31,1997,90,21,88,21.88
17553,NH,NH02,,,,8.208,,,,33005,WALPOLE 2,1885-06-01,1893-03-31,1885152,1893090,43.05,-72.45,302,278855 2,yes,1885-06-01,1885,4,1893-03-31,1893,212,8,208,8.208
17554,NH,NH02,,,,35.59,,,,33005,WALPOLE 3,1979-01-01,2014-07-31,1979001,2014212,43.07389,-72.40528,930,278858 2,yes,1979-01-01,1979,1,2014-07-31,2014,60,35,59,35.59
17559,NH,NH02,,,,34.56,,,,33005,MARLOW,1977-08-01,2011-11-23,1977213,2011327,43.1175,-72.20028,1180,275150 2,yes,1977-08-01,1977,176,2011-11-23,2011,120,34,56,34.56
17560,NH,NH02,,,,9.2,,,,33005,NORTH WALPOLE,2004-12-16,2013-08-10,2004351,2013222,43.13333,-72.43333,219,276335 2,yes,2004-12-16,2004,5,2013-08-10,2013,205,9,200,9.2
17561,NH,NH02,,,,121.12,,,,33017,DURHAM,1893-01-01,2014-07-28,1893001,2014209,43.14333,-70.95,75,94714 1,yes,1893-01-01,1893,1,2014-07-28,2014,121,121,120,121.12
17563,NH,NH02,,,,14.96,,,,33013,HOPKINTON LAKE,2000-01-03,2014-07-31,2000003,2014212,43.18889,-71.74611,430,274218 2,yes,2000-01-03,2000,307,2014-07-31,2014,211,14,96,14.96
17565,NH,NH02,,,,1.364,,,,33015,NORTHWOOD CTR,1970-12-01,1971-05-31,1970335,1971151,43.23333,-71.18333,791,276390 2,yes,1970-12-01,1970,1,1971-05-31,1971,365,1,364,1.364
17566,NH,NH02,,,,19.8,,,,33015,NORTHWOOD,1956-01-01,1975-07-31,1956001,1975212,43.2,-71.15,541,276368 2,yes,1956-01-01,1956,281,1975-07-31,1975,273,19,8,19.8
17567,NH,,,,,38.3,,,,33013,CONCORD,1903-01-01,1941-04-30,1903001,1941120,43.2,-71.53333,289,94756 1,yes,1903-01-01,1903,1,1941-04-30,1941,31,38,30,38.3
17568,NH,NH02,,,,75.201,,,,33013,CONCORD MUNI AP,1939-04-01,2014-07-30,1939091,2014211,43.19528,-71.50111,346,14745 1,yes,1939-04-01,1939,11,2014-07-30,2014,212,75,201,75.201
17569,NH,NH02,,,,55.21,,,,33013,CONCORD RIVER,1884-11-01,1939-07-31,1884306,1939212,43.21667,-71.51667,217,271678 2,yes,1884-11-01,1884,1,1939-07-31,1939,211,55,210,55.21
17572,NH,NH02,,,,0.2,,,,33013,BRADFORD,1981-01-01,1981-01-31,1981001,1981031,43.25861,-71.98,940,270910 2,yes,1981-01-01,1981,11,1981-01-31,1981,211,0,200,0.2
17573,NH,,,,,14.55,,,,33017,ROCHESTER SKYHAVEN AP,2000-01-16,2014-07-30,2000016,2014211,43.27806,-70.92222,323,54791 1,yes,2000-01-16,2000,240,2014-07-30,2014,295,14,55,14.55
17574,NH,NH02,,,,10.21,,,,33001,BARNSTEAD 5N,2000-01-01,2010-10-31,2000001,2010304,43.38333,-71.25028,695,270315 2,yes,2000-01-01,2000,1,2010-10-31,2010,211,10,210,10.21
17575,NH,NH02,,,,57.81,,,,33013,MT SUNAPEE,1957-10-15,2014-06-30,1957288,2014181,43.33361,-72.0825,1270,275629 2,yes,1957-10-15,1957,293,2014-06-30,2014,212,57,81,57.81
17578,NH,NH02,,,,44.11,,,,33019,NEWPORT,1970-12-02,2014-07-28,1970336,2014209,43.37722,-72.18111,770,275868 2,yes,1970-12-02,1970,293,2014-07-28,2014,304,44,11,44.11
17579,NH,NH02,,,,74.69,,,,33019,CLAREMONT JUNCTION,1897-10-01,1971-09-30,1897274,1971273,43.36667,-72.38333,430,271552 2,yes,1897-10-01,1897,159,1971-09-30,1971,90,74,69,74.69
17580,NH,NH02,,,,3.326,,,,33001,ALTON,1977-07-01,1980-08-31,1977182,1980244,43.43333,-71.25,720,270100 2,yes,1977-07-01,1977,8,1980-08-31,1980,334,3,326,3.326
17583,NH,NH02,,,,10.364,,,,33013,NEW LONDON,1947-01-01,1957-05-31,1947001,1957151,43.41667,-72.01667,1280,275843 2,yes,1947-01-01,1947,1,1957-05-31,1957,365,10,364,10.364
17584,NH,NH02,,,,9.204,,,,33017,NEW DURHAM 3 NNW,2004-10-30,2013-09-19,2004304,2013262,43.48333,-71.18333,640,275780 2,yes,2004-10-30,2004,7,2013-09-19,2013,211,9,204,9.204
17586,NH,NH02,,,,66.116,,,,33013,FRANKLIN FALLS DAM,1948-08-01,2014-07-31,1948214,2014212,43.46694,-71.66639,430,273182 2,yes,1948-08-01,1948,206,2014-07-31,2014,90,66,116,66.116
17588,NH,NH02,,,,71.231,,,,33013,FRANKLIN,1900-10-04,1971-05-23,1900277,1971143,43.45,-71.66667,390,273177 2,yes,1900-10-04,1900,37,1971-05-23,1971,268,71,231,71.231
17590,NH,NH02,,,,1.134,,,,33013,SOUTH DANBURY,1942-08-01,1943-11-30,1942213,1943334,43.5,-71.9,932,277967 2,yes,1942-08-01,1942,78,1943-11-30,1943,212,1,134,1.134
17591,NH,NH02,,,,0.18,,,,33019,CORNISH FLAT,1981-12-01,1981-12-30,1981335,1981364,43.5,-72.28333,850,271797 2,yes,1981-12-01,1981,1,1981-12-30,1981,181,0,180,0.18
17592,NH,NH02,,,,34.89,,,,33001,LAKEPORT,1948-06-01,1982-06-30,1948153,1982181,43.55,-71.46667,560,274475 2,yes,1948-06-01,1948,1,1982-06-30,1982,90,34,89,34.89
17593,NH,NH02,,,,26.207,,,,33003,WOLFEBORO FALLS,1935-08-01,1961-09-30,1935213,1961273,43.58333,-71.2,531,279865 2,yes,1935-08-01,1935,2,1961-09-30,1961,209,26,207,26.207
17594,NH,NH02,,,,2.108,,,,33001,WEST ALTON,1949-08-03,1951-10-30,1949215,1951303,43.55,-71.31667,512,279104 2,yes,1949-08-03,1949,12,1951-10-30,1951,120,2,108,2.108
17596,NH,NH02,,,,76.289,,,,33001,LAKEPORT 2,1938-09-01,2014-07-31,1938244,2014212,43.54917,-71.46417,500,274480 2,yes,1938-09-01,1938,15,2014-07-31,2014,304,76,289,76.289
17597,NH,NH01,,,,111.364,,,,33009,GRAFTON,1893-03-01,2004-07-02,1893060,2004184,43.56667,-71.95,830,273530 2,yes,1893-03-01,1893,1,2004-07-02,2004,365,111,364,111.364
17602,NH,NH02,,,,14.324,,,,33003,WOLFEBORO,1961-10-01,1975-11-30,1961274,1975334,43.6,-71.23333,728,279866 2,yes,1961-10-01,1961,10,1975-11-30,1975,334,14,324,14.324
